"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AT1G35310",0.871036182177445,2.16369136965919,3.56845599468838,0.00366071007901522,0.0180036090509747,-2.59523876468132
"AT3G62040",-0.870821340126225,5.28408079070255,-2.66641428757679,0.0200112423746194,0.0690508926953664,-4.28100784741058
"AT1G01540",-0.870607915628475,5.5073178124676,-6.47189260615144,2.57791550252563e-05,0.000357586394991229,2.50492065935959
"AT1G05540",-0.870344078719424,0.890502059576748,-4.83859613832723,0.000366336363765219,0.00287998377994451,-0.244338863930282
"AT2G47485",0.870268830629989,3.45155870204089,4.91058069437135,0.000323374578311158,0.00260890155893154,-0.11572479124406
"AT4G06695",-0.870232238376352,0.908838142406995,-1.98503321242142,0.0696342105242518,0.186354200284138,-5.4620960796431
"AT4G39130",0.86994994051637,0.932951890511479,2.84575064873411,0.0142863951785932,0.052894137674645,-3.95187219734893
"AT2G19150",0.869763957280577,0.803043455206075,5.30188610092554,0.000166175789355322,0.0015214862498336,0.572050144364845
"AT5G18430",-0.869601589913507,2.00522581557984,-5.98189917709851,5.49698962932561e-05,0.000645041674409034,1.71856594059489
"AT5G20720",-0.869375984609277,9.13824402640216,-5.30425853750308,0.000165517042529109,0.00151799470875928,0.576159460312461
"AT2G03420",-0.869311835688335,4.00450019026156,-4.77858554903354,0.000406697428908426,0.00313600203930257,-0.352032588787851
"AT3G46658",0.869293636016716,1.04557573863439,2.39969933449257,0.0328712928030711,0.102728265429586,-4.75908676479409
"AT5G20860",0.868945396387525,0.623488259257578,4.42788558846033,0.000756077907119719,0.00514280213889823,-0.989482032891516
"AT5G07130",0.868827549304866,1.426599300461,4.76921996636962,0.000413403419550258,0.00317577783670885,-0.368878085030792
"AT4G28350",0.868683634078673,0.961402100804473,5.98679513814663,5.45466065373131e-05,0.000641916718974807,1.72658883668512
"AT1G06033",-0.868670138172239,0.883665512845746,-1.16993176038217,0.263949828203522,0.500121697310295,-6.60358726095942
"AT1G42470",0.868584593561774,2.73241752850961,5.65916082125667,9.21801260480628e-05,0.000965549183129402,1.18234562084633
"AT1G32860",0.868577438002228,2.8175868045549,6.25797343881832,3.57334842159388e-05,0.000462086446341834,2.16573561426856
"AT1G26208",-0.868434382649904,1.85036738287678,-5.18812317944426,0.000201226384183597,0.00177938752273096,0.374128700405735
"AT5G57550",-0.86804281538532,1.68195477028211,-2.6768579685975,0.0196234428074392,0.0679565971623933,-4.26198603886123
"AT1G03740",-0.868038346871748,3.5960610800969,-9.81673820926733,3.23001461151856e-07,1.35096904127374e-05,7.04547800406097
"AT1G63900",-0.868005861464797,4.06901992486162,-8.32221518037807,1.956441786146e-06,5.00669159505312e-05,5.18291905907997
"AT3G47710",-0.867931456214377,0.393084851923102,-5.3801860605937,0.000145819181202056,0.00138412291888034,0.707278025915549
"AT3G15370",0.867864648469158,0.760107060892213,3.75331940525209,0.00259273191095999,0.0136706547025132,-2.24650657575998
